id,y,year,month,week_num,is_holiday,is_popular_home,is_popular_away,capa,stage_Ｊ１,stage_Ｊ２,weather_cat_Cloudy,weather_cat_Fine,weather_cat_Rain
15052,8499,2013,9,4,0,0,0,15349,True,False,False,True,False
15053,35528,2013,9,5,1,1,0,72327,True,False,True,False,False
15054,15137,2013,9,5,1,0,0,17000,True,False,False,True,False
15055,33378,2013,9,5,1,0,0,42300,True,False,False,True,False
15056,13189,2013,9,5,1,0,1,20281,True,False,True,False,False
15057,9391,2013,9,5,1,0,0,24490,True,False,True,False,False
15058,13411,2013,9,5,1,0,0,19694,True,False,False,True,False
15059,34756,2013,9,5,1,0,1,54224,True,False,True,False,False
15060,17390,2013,9,5,1,0,0,26530,True,False,True,False,False
15061,18090,2013,9,5,1,0,0,26530,True,False,False,True,False
15063,10821,2013,9,5,1,0,0,15165,True,False,False,True,False
15065,8520,2013,9,5,1,0,0,40000,True,False,False,True,False
15066,31077,2013,9,5,1,1,0,63700,True,False,False,True,False
15067,11185,2013,9,5,1,0,0,15600,True,False,False,True,False
15068,16196,2013,9,5,1,0,0,50000,True,False,False,True,False
15069,33174,2013,9,6,1,0,0,47816,True,False,False,True,False
15070,13020,2013,9,5,1,0,0,40728,True,False,False,True,False
15071,11539,2013,9,5,1,0,0,15600,True,False,False,True,False
15072,15088,2013,9,5,1,0,0,20281,True,False,False,True,False
15073,12013,2013,9,5,1,1,0,20000,True,False,False,True,False
15074,15704,2013,9,5,1,0,0,19628,True,False,False,True,False
15075,17849,2013,9,5,1,0,1,19694,True,False,False,True,False
15076,10290,2013,9,5,1,0,0,15349,True,False,True,False,False
15078,12355,2013,9,5,1,0,0,24490,True,False,False,True,False
15079,30673,2013,10,5,1,0,0,54224,True,False,True,False,False
15080,8650,2013,10,5,1,0,1,15100,True,False,True,False,False
15081,12547,2013,10,5,1,0,1,17000,True,False,True,False,False
15082,26514,2013,10,5,1,0,0,42300,True,False,True,False,False
15083,11045,2013,10,5,1,0,0,40000,True,False,False,True,False
15084,47790,2013,10,5,1,1,0,63700,True,False,False,False,True
15085,8218,2013,10,5,1,0,0,15165,True,False,True,False,False
15087,14388,2013,10,6,1,0,0,26530,True,False,False,True,False
15088,15178,2013,10,5,1,0,1,19694,True,False,True,False,False
15089,32305,2013,10,5,1,0,1,40728,True,False,True,False,False
15090,9469,2013,10,5,1,0,0,15400,True,False,True,False,False
15091,9011,2013,10,5,1,0,0,15349,True,False,False,False,True
15092,21743,2013,10,5,1,0,0,49970,True,False,True,False,False
15093,17523,2013,10,5,1,0,0,26530,True,False,True,False,False
15094,39243,2013,10,5,1,1,0,72327,True,False,True,False,False
15095,11846,2013,10,5,1,0,0,20281,True,False,True,False,False
15096,15766,2013,10,5,1,0,0,19628,True,False,False,False,True
15097,17184,2013,10,5,1,0,0,50000,True,False,False,True,False
15098,14414,2013,10,6,1,0,0,17000,True,False,False,True,False
15099,23949,2013,10,6,1,0,0,42300,True,False,True,False,False
15100,18293,2013,10,6,1,0,0,40728,True,False,False,True,False
15101,34814,2013,10,6,1,1,0,63700,True,False,False,True,False
15102,12467,2013,10,6,1,0,0,15165,True,False,False,True,False
15103,14016,2013,10,6,1,1,0,40000,True,False,False,True,False
15104,12913,2013,10,6,1,0,1,40000,True,False,False,True,False
15105,17382,2013,10,6,1,0,0,24490,True,False,False,True,False
15106,9059,2013,11,6,1,0,0,15600,True,False,True,False,False
15107,40371,2013,11,6,1,0,0,49970,True,False,False,True,False
15108,14986,2013,11,6,1,0,0,26530,True,False,True,False,False
15110,11736,2013,11,6,1,0,0,15100,True,False,True,False,False
15111,11118,2013,11,6,1,0,0,24490,True,False,True,False,False
15112,8039,2013,11,6,1,0,0,40000,True,False,False,True,False
15113,17183,2013,11,6,1,0,1,49133,True,False,False,True,False
15114,12103,2013,11,6,1,0,0,15349,True,False,True,False,False
15115,17030,2013,11,5,1,0,0,40728,True,False,False,True,False
15116,45607,2013,11,5,1,1,0,63700,True,False,False,True,False
15117,21648,2013,11,5,1,0,0,49970,True,False,False,True,False
15118,11514,2013,11,5,1,0,0,17000,True,False,False,True,False
15119,32425,2013,11,5,1,0,0,42300,True,False,True,False,False
15120,13151,2013,11,5,1,0,0,20281,True,False,False,True,False
15121,13790,2013,11,5,1,0,1,15165,True,False,False,True,False
15122,17483,2013,11,5,1,1,0,40000,True,False,False,True,False
15123,17489,2013,11,5,1,0,0,19628,True,False,False,True,False
15124,17394,2013,11,5,1,0,0,19694,True,False,False,True,False
15125,11325,2013,11,5,1,0,0,15600,True,False,False,True,False
15126,13930,2013,11,5,1,0,0,15349,True,False,False,True,False
15128,26369,2013,11,5,1,1,0,40000,True,False,False,True,False
15129,36361,2013,11,5,1,0,0,47816,True,False,False,True,False
15130,27392,2013,11,5,1,0,0,50000,True,False,False,True,False
15131,20196,2013,11,5,1,0,1,24490,True,False,False,True,False
15132,10639,2013,11,5,1,0,0,40000,True,False,False,True,False
15133,26897,2013,12,5,1,0,0,40728,True,False,False,True,False
15134,54905,2013,12,5,1,1,0,63700,True,False,False,True,False
15135,27583,2013,12,5,1,0,0,49970,True,False,False,True,False
15136,20151,2013,12,5,1,0,1,26530,True,False,False,True,False
15137,9257,2013,12,5,1,0,0,15100,True,False,False,True,False
15138,11742,2013,12,5,1,0,0,17000,True,False,False,True,False
15139,30504,2013,12,5,1,0,1,42300,True,False,True,False,False
15140,14185,2013,12,5,1,0,0,20281,True,False,False,True,False
15141,8534,2013,12,5,1,0,0,15165,True,False,False,True,False
15142,8686,2013,3,6,1,0,0,15589,False,True,False,True,False
15144,5006,2013,3,6,1,0,0,20000,False,True,False,True,False
15145,7917,2013,3,6,1,0,0,19637,False,True,False,True,False
15146,10447,2013,3,6,1,0,0,49970,False,True,True,False,False
15147,2506,2013,3,6,1,0,0,10202,False,True,False,True,False
15148,11116,2013,3,6,1,0,0,32000,False,True,False,True,False
15149,5537,2013,3,6,1,0,0,12000,False,True,True,False,False
15150,9687,2013,3,6,1,0,0,20000,False,True,False,True,False
15151,4474,2013,3,6,1,0,0,15576,False,True,False,True,False
15152,18041,2013,3,6,1,1,0,21000,False,True,False,True,False
15153,2895,2013,3,6,1,0,0,12000,False,True,False,True,False
15154,3635,2013,3,6,1,0,0,15135,False,True,False,True,False
15155,6356,2013,3,6,1,0,0,20000,False,True,True,False,False
15156,3325,2013,3,6,1,0,0,15576,False,True,True,False,False
15159,8437,2013,3,6,1,0,0,15454,False,True,True,False,False
15160,10127,2013,3,6,1,0,0,30132,False,True,False,True,False
15161,7204,2013,3,6,1,0,0,22563,False,True,False,True,False
15163,7293,2013,3,6,1,0,0,20588,False,True,True,False,False
15164,12959,2013,3,6,1,0,0,20396,False,True,False,True,False
15165,6467,2013,3,6,1,0,0,16033,False,True,False,True,False
15166,3299,2013,3,6,1,0,0,19637,False,True,False,True,False
15167,4614,2013,3,6,1,0,0,22563,False,True,True,False,False
15168,7161,2013,3,6,1,0,0,21292,False,True,False,True,False
15169,5087,2013,3,6,1,0,0,15589,False,True,False,True,False
15170,3951,2013,3,6,1,0,0,49970,False,True,False,True,False
15172,13476,2013,3,6,1,1,0,21000,False,True,True,False,False
15173,6776,2013,3,6,1,0,0,30132,False,True,True,False,False
15174,2510,2013,3,6,1,0,0,20000,False,True,True,False,False
15175,6011,2013,3,2,0,0,0,21292,False,True,False,True,False
15176,9485,2013,3,2,0,0,0,20588,False,True,True,False,False
15177,2921,2013,3,2,0,0,0,19637,False,True,True,False,False
15179,11874,2013,3,2,0,0,1,32000,False,True,False,False,True
15181,8386,2013,3,2,0,0,0,18500,False,True,True,False,False
15182,9979,2013,3,2,0,0,0,39232,False,True,False,True,False
15183,6279,2013,3,2,0,0,0,20000,False,True,True,False,False
15184,2159,2013,3,2,0,0,0,15576,False,True,True,False,False
15185,4509,2013,3,2,0,0,0,10202,False,True,True,False,False
15186,9038,2013,3,6,1,0,0,20396,False,True,False,True,False
15187,4353,2013,3,6,1,0,0,25250,False,True,False,True,False
15189,2900,2013,3,6,1,0,0,16033,False,True,False,True,False
15190,3146,2013,3,6,1,0,0,10202,False,True,False,True,False
15192,2584,2013,3,6,1,0,0,12000,False,True,True,False,False
15193,3291,2013,3,6,1,0,0,49970,False,True,True,False,False
15195,11117,2013,3,6,1,1,0,21000,False,True,False,True,False
15196,6594,2013,3,6,1,0,0,30132,False,True,True,False,False
15198,3030,2013,3,6,1,0,0,15589,False,True,True,False,False
15199,9277,2013,3,6,1,0,0,20396,False,True,False,False,True
15200,4104,2013,3,6,1,0,0,22563,False,True,False,True,False
15201,5012,2013,3,6,1,0,0,32000,False,True,True,False,False
15202,3776,2013,3,6,1,0,0,15576,False,True,True,False,False
15203,17020,2013,3,6,1,0,1,39232,False,True,False,True,False
15204,7185,2013,3,6,1,0,0,18500,False,True,True,False,False
15205,3068,2013,3,6,1,0,0,49970,False,True,True,False,False
15206,6128,2013,3,6,1,0,0,20588,False,True,False,True,False
15207,2467,2013,3,6,1,0,0,20246,False,True,False,True,False
15208,5579,2013,4,6,1,0,0,15135,False,True,True,False,False
15209,3264,2013,4,6,1,0,0,20000,False,True,True,False,False
15210,1530,2013,4,6,1,0,0,16033,False,True,False,False,True
15211,6310,2013,4,6,1,0,0,20000,False,True,True,False,False
15212,3488,2013,4,6,1,0,0,19637,False,True,True,False,False
15213,10010,2013,4,6,1,1,0,21000,False,True,False,True,False
15214,2513,2013,4,6,1,0,0,12000,False,True,True,False,False
15215,3086,2013,4,6,1,0,0,15454,False,True,False,True,False
15216,2315,2013,4,6,1,0,0,25250,False,True,False,False,True
15217,10559,2013,4,6,1,0,0,30132,False,True,False,True,False
15219,8173,2013,4,6,1,0,0,39232,False,True,False,True,False
15220,17223,2013,4,6,1,0,1,21292,False,True,False,True,False
15221,4606,2013,4,6,1,0,0,15589,False,True,False,True,False
15222,9517,2013,4,6,1,0,0,20396,False,True,False,True,False
15223,5916,2013,4,6,1,0,0,20246,False,True,False,True,False
15224,8406,2013,4,6,1,0,0,18500,False,True,True,False,False
15225,3916,2013,4,6,1,0,0,49970,False,True,True,False,False
15226,3624,2013,4,6,1,0,0,25250,False,True,False,True,False
15228,5936,2013,4,6,1,0,0,22563,False,True,True,False,False
15229,2124,2013,4,6,1,0,0,15576,False,True,True,False,False
15230,2648,2013,4,2,0,0,0,12000,False,True,True,False,False
15231,1472,2013,4,2,0,0,0,15135,False,True,False,True,False
15232,3057,2013,4,2,0,0,0,49970,False,True,False,True,False
15233,2690,2013,4,2,0,0,0,15454,False,True,False,True,False
15234,2341,2013,4,2,0,0,0,20000,False,True,False,True,False
15236,4151,2013,4,2,0,0,0,30132,False,True,False,True,False
15237,1711,2013,4,2,0,0,0,16033,False,True,False,False,True
15239,2325,2013,4,2,0,0,0,19637,False,True,False,True,False
15240,3501,2013,4,2,0,0,0,32000,False,True,False,True,False
15241,4433,2013,4,6,1,0,0,21292,False,True,False,False,True
15242,2103,2013,4,6,1,0,0,15589,False,True,True,False,False
15243,6983,2013,4,6,1,0,0,20000,False,True,False,True,False
15245,3709,2013,4,6,1,0,0,20246,False,True,False,True,False
15247,6511,2013,4,6,1,0,0,18500,False,True,True,False,False
15248,4328,2013,4,6,1,0,0,15454,False,True,True,False,False
15249,13639,2013,4,6,1,0,1,25250,False,True,True,False,False
15250,5215,2013,4,6,1,0,0,19637,False,True,True,False,False
15251,8855,2013,5,2,0,0,0,20396,False,True,False,True,False
15252,6003,2013,4,6,1,0,0,19620,False,True,False,False,True
15253,6175,2013,4,6,1,0,0,12000,False,True,False,True,False
15254,2542,2013,4,6,1,0,0,15135,False,True,False,True,False
15255,4120,2013,4,6,1,0,0,20000,False,True,False,True,False
15256,8594,2013,4,6,1,0,0,20588,False,True,False,True,False
15257,4883,2013,4,6,1,0,0,25250,False,True,False,True,False
15259,14249,2013,4,6,1,0,0,30132,False,True,False,True,False
15260,4507,2013,4,6,1,0,0,22563,False,True,False,True,False
15261,2628,2013,4,6,1,0,0,10202,False,True,False,True,False
15262,3918,2013,4,0,0,0,0,15576,False,True,False,True,False
15263,7292,2013,5,4,0,0,0,21292,False,True,False,True,False
15264,4702,2013,5,4,0,0,0,15589,False,True,False,True,False
15265,11881,2013,5,4,0,0,0,20396,False,True,False,True,False
15266,5710,2013,5,4,0,0,0,22563,False,True,False,True,False
15268,6442,2013,5,4,0,0,0,32000,False,True,False,True,False
15269,11981,2013,5,4,0,0,0,39232,False,True,False,True,False
15270,15022,2013,5,4,0,0,0,49970,False,True,False,True,False
15271,6123,2013,5,4,0,0,0,16033,False,True,False,True,False
15272,10296,2013,5,4,0,0,0,18500,False,True,False,True,False
15273,12729,2013,5,4,0,1,0,21000,False,True,True,False,False
15275,6387,2013,5,0,0,0,0,15454,False,True,False,True,False
15276,4583,2013,5,0,0,0,0,19637,False,True,False,True,False
15278,11117,2013,5,0,0,0,0,20000,False,True,False,True,False
15279,3856,2013,5,0,0,0,0,15135,False,True,True,False,False
15280,23012,2013,5,0,0,0,1,30132,False,True,False,True,False
15281,6424,2013,5,0,0,0,0,20588,False,True,False,True,False
15284,2413,2013,5,0,0,0,0,15576,False,True,False,True,False
15285,3686,2013,5,6,1,0,0,15589,False,True,False,True,False
15286,8829,2013,5,6,1,0,0,20396,False,True,False,True,False
15287,5426,2013,5,6,1,0,0,16033,False,True,False,True,False
15288,2797,2013,5,6,1,0,0,19637,False,True,False,True,False
15289,14526,2013,5,6,1,0,1,22563,False,True,False,True,False
15290,7464,2013,5,6,1,0,0,54224,False,True,False,True,False
15292,9399,2013,5,6,1,0,0,18500,False,True,False,True,False
15293,5024,2013,5,6,1,0,0,15454,False,True,False,True,False
15295,2860,2013,5,6,1,0,0,20000,False,True,False,True,False
15297,8510,2013,5,6,1,0,0,20000,False,True,False,False,True
15298,3923,2013,5,6,1,0,0,15576,False,True,False,False,True
15299,3381,2013,5,6,1,0,0,15000,False,True,True,False,False
15301,2851,2013,5,6,1,0,0,12000,False,True,True,False,False
15302,12212,2013,5,6,1,0,0,18500,False,True,False,True,False
15304,8045,2013,5,6,1,1,0,21000,False,True,False,False,True
15305,3185,2013,5,6,1,0,0,10202,False,True,True,False,False
15307,8590,2013,5,6,1,0,0,19620,False,True,False,True,False
15308,6811,2013,5,6,1,0,0,21292,False,True,False,True,False
15309,2259,2013,5,6,1,0,0,15135,False,True,False,True,False
15310,9974,2013,5,6,1,0,0,20396,False,True,False,True,False
15311,3312,2013,5,6,1,0,0,19637,False,True,False,True,False
15314,12654,2013,5,6,1,0,0,30132,False,True,False,True,False
15315,8356,2013,5,6,1,0,0,20000,False,True,False,True,False
15316,3471,2013,5,6,1,0,0,22563,False,True,False,True,False
15317,10381,2013,5,6,1,0,1,15576,False,True,False,True,False
15318,6516,2013,6,5,1,0,0,12000,False,True,True,False,False
15319,3230,2013,6,5,1,0,0,25250,False,True,False,True,False
15320,7135,2013,6,5,1,0,0,15454,False,True,True,False,False
15322,12633,2013,6,5,1,1,0,21000,False,True,True,False,False
15323,7253,2013,6,5,1,0,0,22563,False,True,False,False,True
15324,6186,2013,6,5,1,0,0,15135,False,True,True,False,False
15326,11041,2013,6,5,1,0,0,18500,False,True,True,False,False
15327,2665,2013,6,6,1,0,0,20000,False,True,True,False,False
15328,5297,2013,6,0,0,0,0,20588,False,True,False,True,False
15329,3429,2013,6,5,1,0,0,15589,False,True,False,True,False
15330,6509,2013,6,5,1,0,0,21292,False,True,False,True,False
15331,5840,2013,6,5,1,0,0,20010,False,True,False,True,False
15332,3879,2013,6,5,1,0,0,25250,False,True,False,True,False
15333,5544,2013,6,5,1,0,0,15576,False,True,False,True,False
15334,11482,2013,6,5,1,0,0,15454,False,True,False,True,False
15335,10015,2013,6,5,1,0,0,20396,False,True,False,True,False
15336,11361,2013,6,5,1,0,0,30132,False,True,False,True,False
15337,7207,2013,6,5,1,0,1,10202,False,True,True,False,False
15338,5211,2013,6,5,1,0,0,20000,False,True,False,True,False
15339,5460,2013,6,6,1,0,0,32000,False,True,True,False,False
15340,2717,2013,6,4,0,0,0,19637,False,True,False,True,False
15341,4837,2013,6,5,1,0,0,19620,False,True,False,True,False
15342,10025,2013,6,5,1,0,1,12000,False,True,True,False,False
15343,6114,2013,6,5,1,0,0,15589,False,True,True,False,False
15344,3819,2013,6,5,1,0,0,10202,False,True,True,False,False
15345,5678,2013,6,5,1,0,0,20246,False,True,True,False,False
15346,3941,2013,6,5,1,0,0,16033,False,True,True,False,False
15347,10144,2013,6,5,1,0,0,18500,False,True,True,False,False
15348,10643,2013,6,5,1,0,0,20588,False,True,True,False,False
15351,5464,2013,6,5,1,0,0,19620,False,True,True,False,False
15352,7128,2013,6,5,1,0,0,21292,False,True,False,True,False
15354,4561,2013,6,5,1,0,0,15454,False,True,False,True,False
15356,10014,2013,6,5,1,0,0,30132,False,True,False,True,False
15357,5318,2013,6,5,1,0,0,22563,False,True,False,True,False
15358,3793,2013,6,5,1,0,0,16033,False,True,False,True,False
15359,4190,2013,6,5,1,0,0,19637,False,True,False,True,False
15360,10120,2013,6,5,1,0,0,20588,False,True,True,False,False
15361,5966,2013,6,5,1,0,0,32000,False,True,True,False,False
15362,5746,2013,6,5,1,0,0,12000,False,True,True,False,False
15363,4784,2013,6,5,1,0,0,15589,False,True,False,False,True
15364,14614,2013,6,5,1,0,0,20396,False,True,True,False,False
15365,3632,2013,6,5,1,0,0,25250,False,True,False,True,False
15366,6971,2013,6,5,1,0,0,20246,False,True,True,False,False
15367,11425,2013,6,5,1,0,0,18500,False,True,False,True,False
15368,4801,2013,6,5,1,0,0,20000,False,True,False,True,False
15369,13708,2013,6,5,1,1,0,21000,False,True,False,True,False
15370,3054,2013,6,5,1,0,0,15576,False,True,True,False,False
15371,7926,2013,6,5,1,0,0,32000,False,True,False,False,True
15372,2723,2013,6,5,1,0,0,15135,False,True,True,False,False
15373,5128,2013,7,2,0,0,0,21292,False,True,False,False,True
15374,2539,2013,7,2,0,0,0,49970,False,True,True,False,False
15375,2812,2013,7,2,0,0,0,15454,False,True,True,False,False
15376,7153,2013,7,2,0,0,0,20396,False,True,True,False,False
15377,2905,2013,7,2,0,0,0,25250,False,True,True,False,False
15378,11719,2013,7,2,0,0,1,20000,False,True,True,False,False
15379,7652,2013,7,2,0,0,0,20000,False,True,True,False,False
15380,1875,2013,7,2,0,0,0,19637,False,True,False,False,True
15381,1104,2013,7,2,0,0,0,15576,False,True,False,False,True
15382,2640,2013,7,2,0,0,0,22563,False,True,True,False,False
15383,2105,2013,7,2,0,0,0,10202,False,True,False,False,True
15384,6257,2013,7,6,1,0,0,19620,False,True,False,True,False
15385,4503,2013,7,6,1,0,0,15589,False,True,False,True,False
15386,10160,2013,7,6,1,0,0,30132,False,True,False,True,False
15387,1732,2013,7,6,1,0,0,10202,False,True,False,True,False
15388,3249,2013,7,6,1,0,0,20246,False,True,False,True,False
15389,4330,2013,7,6,1,0,0,16033,False,True,True,False,False
15390,15982,2013,7,6,1,0,1,18500,False,True,False,True,False
15391,7923,2013,7,6,1,0,0,20588,False,True,False,True,False
15392,11485,2013,7,6,1,0,0,20000,False,True,False,True,False
15393,4139,2013,7,6,1,0,0,32000,False,True,False,True,False
15394,3883,2013,7,6,1,0,0,15135,False,True,True,False,False
15395,10020,2013,7,6,1,0,0,21292,False,True,True,False,False
15397,5753,2013,7,6,1,0,0,49970,False,True,True,False,False
15398,12151,2013,7,6,1,0,0,20396,False,True,False,True,False
15399,9425,2013,7,6,1,1,0,21000,False,True,True,False,False
15400,10578,2013,7,6,1,0,0,30132,False,True,False,True,False
15401,4892,2013,7,6,1,0,0,22563,False,True,False,True,False
15402,3981,2013,7,6,1,0,0,20246,False,True,True,False,False
15403,6536,2013,7,6,1,0,0,16033,False,True,True,False,False
15404,5603,2013,7,6,1,0,0,32000,False,True,True,False,False
15405,6516,2013,7,6,1,0,0,15576,False,True,False,True,False
15406,5142,2013,7,5,1,0,0,21292,False,True,False,True,False
15407,4201,2013,7,5,1,0,0,12000,False,True,False,True,False
15408,4676,2013,7,5,1,0,0,15589,False,True,False,True,False
15409,7324,2013,7,5,1,0,0,15454,False,True,False,True,False
15410,11019,2013,7,5,1,0,0,20396,False,True,False,True,False
15411,4141,2013,7,5,1,0,0,25250,False,True,False,True,False
15412,18193,2013,7,5,1,1,0,21000,False,True,False,True,False
15413,4664,2013,7,5,1,0,0,19637,False,True,False,True,False
15415,3674,2013,7,5,1,0,0,15576,False,True,False,True,False
15416,2555,2013,7,5,1,0,0,10202,False,True,False,True,False
15417,12696,2013,7,5,1,0,0,39232,False,True,False,True,False
15418,18705,2013,7,5,1,0,1,49970,False,True,True,False,False
15419,11658,2013,7,5,1,0,0,30132,False,True,False,True,False
15420,3063,2013,7,5,1,0,0,20246,False,True,False,True,False
15421,1815,2013,7,5,1,0,0,15135,False,True,True,False,False
15422,8852,2013,7,5,1,0,0,18500,False,True,False,True,False
15423,7885,2013,7,5,1,0,0,20588,False,True,False,True,False
15424,7807,2013,7,5,1,0,0,20000,False,True,False,True,False
15425,2142,2013,7,5,1,0,0,10202,False,True,True,False,False
15426,5013,2013,7,5,1,0,0,32000,False,True,True,False,False
15428,6822,2013,8,6,1,0,0,15135,False,True,False,True,False
15429,4458,2013,8,6,1,0,0,15454,False,True,True,False,False
15430,4071,2013,8,6,1,0,0,25250,False,True,True,False,False
15431,9198,2013,8,6,1,0,0,30132,False,True,False,True,False
15433,3565,2013,8,6,1,0,0,20246,False,True,True,False,False
15434,3890,2013,8,6,1,0,0,16033,False,True,False,False,True
15435,3904,2013,8,6,1,0,0,19637,False,True,True,False,False
15436,9658,2013,8,6,1,0,0,18500,False,True,True,False,False
15437,6424,2013,8,6,1,0,0,20588,False,True,True,False,False
15438,18269,2013,8,6,1,0,1,20000,False,True,True,False,False
15439,8756,2013,8,6,1,0,0,19620,False,True,False,True,False
15440,7032,2013,8,6,1,0,0,21292,False,True,False,True,False
15441,5195,2013,8,6,1,0,0,12000,False,True,True,False,False
15442,3537,2013,8,6,1,0,0,49970,False,True,True,False,False
15443,10680,2013,8,6,1,0,0,20396,False,True,False,True,False
15444,5118,2013,8,6,1,0,0,20000,False,True,False,True,False
15445,13440,2013,8,6,1,1,0,21000,False,True,False,True,False
15446,3537,2013,8,6,1,0,0,16033,False,True,False,True,False
15447,4048,2013,8,6,1,0,0,15576,False,True,False,True,False
15448,2938,2013,8,6,1,0,0,10202,False,True,False,True,False
15449,5513,2013,8,0,0,0,0,32000,False,True,True,False,False
15450,7553,2013,8,6,1,0,0,21292,False,True,False,True,False
15451,5579,2013,8,6,1,0,0,15589,False,True,False,True,False
15453,5309,2013,8,6,1,0,0,15454,False,True,False,True,False
15454,13044,2013,8,6,1,0,0,20396,False,True,False,True,False
15455,12449,2013,8,6,1,1,0,21000,False,True,False,True,False
15456,6090,2013,8,6,1,0,0,22563,False,True,False,True,False
15457,4562,2013,8,6,1,0,0,19637,False,True,False,True,False
15458,3765,2013,8,6,1,0,0,20000,False,True,False,True,False
15459,9762,2013,8,6,1,0,0,20000,False,True,False,True,False
15460,3336,2013,8,6,1,0,0,15576,False,True,False,True,False
15461,6863,2013,8,2,0,0,0,20246,False,True,False,True,False
15462,5664,2013,8,2,0,0,0,19620,False,True,False,True,False
15463,2826,2013,8,2,0,0,0,12000,False,True,True,False,False
15464,3155,2013,8,2,0,0,0,15589,False,True,True,False,False
15465,9258,2013,8,2,0,0,0,18500,False,True,True,False,False
15466,4262,2013,8,2,0,0,0,25250,False,True,True,False,False
15467,6267,2013,8,2,0,0,0,20588,False,True,True,False,False
15468,6916,2013,8,2,0,0,0,30132,False,True,False,True,False
15469,3258,2013,8,2,0,0,0,10202,False,True,False,True,False
15470,4052,2013,8,2,0,0,0,32000,False,True,True,False,False
15471,10096,2013,8,2,0,0,1,16033,False,True,False,True,False
15472,5609,2013,8,6,1,0,0,12000,False,True,True,False,False
15473,2496,2013,8,6,1,0,0,15135,False,True,False,True,False
15474,6544,2013,8,6,1,0,0,49970,False,True,True,False,False
15475,12490,2013,8,6,1,0,1,15454,False,True,True,False,False
15476,4472,2013,8,6,1,0,0,25250,False,True,True,False,False
15477,3358,2013,8,6,1,0,0,16033,False,True,True,False,False
15478,5129,2013,8,6,1,0,0,19637,False,True,False,True,False
15479,10065,2013,8,6,1,0,0,18500,False,True,True,False,False
15480,10802,2013,8,6,1,0,0,45000,False,True,False,True,False
15481,8046,2013,8,6,1,0,0,20000,False,True,False,True,False
15482,3339,2013,9,3,0,0,0,32000,False,True,False,True,False
15483,6792,2013,9,6,1,0,0,19620,False,True,False,True,False
15484,6428,2013,9,6,1,0,0,21292,False,True,False,True,False
15485,2742,2013,9,6,1,0,0,15589,False,True,True,False,False
15486,4127,2013,9,6,1,0,0,15454,False,True,False,True,False
15487,10993,2013,9,6,1,0,0,20396,False,True,True,False,False
15488,4180,2013,9,6,1,0,0,20000,False,True,True,False,False
15489,9895,2013,9,6,1,1,0,21000,False,True,True,False,False
15491,1829,2013,9,6,1,0,0,10202,False,True,False,False,True
15492,4314,2013,9,6,1,0,0,20588,False,True,True,False,False
15493,1809,2013,9,6,1,0,0,15576,False,True,True,False,False
15494,4340,2013,9,6,1,0,0,15589,False,True,False,True,False
15495,2310,2013,9,6,1,0,0,15135,False,True,True,False,False
15496,10187,2013,9,6,1,0,0,18500,False,True,True,False,False
15497,3456,2013,9,6,1,0,0,25250,False,True,True,False,False
15498,6559,2013,9,6,1,1,0,21000,False,True,False,False,True
15499,2223,2013,9,6,1,0,0,16033,False,True,False,False,True
15500,7289,2013,9,6,1,0,0,20000,False,True,False,False,True
15501,6288,2013,9,6,1,0,0,22563,False,True,False,True,False
15502,12156,2013,9,6,1,0,0,20246,False,True,False,True,False
15503,6102,2013,9,0,0,0,0,32000,False,True,False,True,False
15504,3414,2013,9,0,0,0,0,19637,False,True,False,True,False
15505,7618,2013,9,6,1,0,0,19620,False,True,False,True,False
15506,6147,2013,9,6,1,0,0,21292,False,True,False,True,False
15507,4601,2013,9,6,1,0,0,12000,False,True,True,False,False
15508,3706,2013,9,6,1,0,0,15135,False,True,True,False,False
15509,17148,2013,9,6,1,0,1,20396,False,True,False,True,False
15510,3369,2013,9,6,1,0,0,4300,False,True,False,True,False
15511,5594,2013,9,6,1,0,0,19934,False,True,False,True,False
15514,10061,2013,9,0,0,0,0,20010,False,True,False,True,False
15515,4251,2013,9,0,0,0,0,15576,False,True,False,True,False
15516,6646,2013,9,6,1,0,0,21292,False,True,False,True,False
15517,9002,2013,9,6,1,0,0,54224,False,True,False,True,False
15518,9933,2013,9,6,1,0,0,20396,False,True,False,True,False
15519,9226,2013,9,6,1,0,0,20588,False,True,False,True,False
15520,12671,2013,9,6,1,1,0,21000,False,True,False,True,False
15522,9550,2013,9,6,1,0,0,20000,False,True,False,True,False
15523,4508,2013,9,6,1,0,0,19637,False,True,False,True,False
15524,3968,2013,9,6,1,0,0,22563,False,True,False,False,True
15525,6051,2013,9,6,1,0,0,32000,False,True,True,False,False
15526,2139,2013,10,2,0,0,0,15454,False,True,True,False,False
15527,6396,2013,10,6,1,0,0,19620,False,True,True,False,False
15528,3715,2013,10,6,1,0,0,12000,False,True,False,True,False
15529,10687,2013,10,6,1,0,1,15589,False,True,False,True,False
15531,4717,2013,10,6,1,0,0,7258,False,True,True,False,False
15532,4942,2013,10,6,1,0,0,25250,False,True,False,True,False
15533,8036,2013,10,6,1,0,0,20000,False,True,False,True,False
15535,6060,2013,10,6,1,0,0,15576,False,True,False,True,False
15536,7058,2013,10,6,1,0,0,10202,False,True,False,True,False
15537,4304,2013,10,6,1,0,0,20246,False,True,False,True,False
15538,9304,2013,10,6,1,0,0,39232,False,True,False,True,False
15539,2261,2013,10,6,1,0,0,12000,False,True,False,False,True
